id,year,cumulative_citations
pub.1060645929,2022,21
pub.1062439861,2016,3
pub.1062439861,2017,4
pub.1062439861,2018,6
pub.1062439861,2019,7
pub.1035540551,2016,2
pub.1035540551,2017,5
pub.1035540551,2018,6
pub.1035540551,2020,7
pub.1060648511,2016,6
pub.1060648511,2017,11
pub.1060648511,2018,12
pub.1060648511,2021,13
pub.1041094549,2016,2
pub.1041094549,2017,6
pub.1041094549,2018,7
pub.1041094549,2020,8
pub.1047342065,2016,2
pub.1047342065,2017,3
pub.1047342065,2018,4
pub.1047342065,2020,5
pub.1047342065,2022,6
pub.1060641200,2015,1
pub.1060641200,2016,3
pub.1060641200,2018,4
pub.1060641200,2021,5
pub.1060641200,2022,6
pub.1048242295,2013,1
pub.1048242295,2015,3
pub.1048242295,2017,4
pub.1000036866,2015,1
pub.1000036866,2017,2
pub.1000036866,2019,3
pub.1000036866,2023,4
pub.1023021227,2014,1
pub.1023021227,2015,3
pub.1023021227,2016,4
pub.1023021227,2017,7
pub.1023021227,2018,11
pub.1023021227,2019,12
pub.1023021227,2020,13
pub.1023021227,2021,16
pub.1023021227,2022,17
pub.1040588290,2013,1
pub.1040588290,2014,3
pub.1040588290,2015,4
pub.1040588290,2016,9
pub.1040588290,2017,11
pub.1040588290,2018,13
pub.1030573030,2015,3
pub.1030573030,2016,6
pub.1030573030,2017,7
pub.1030573030,2018,9
pub.1030573030,2019,12
pub.1047466021,2015,1
pub.1047466021,2016,4
pub.1047466021,2018,5
pub.1047466021,2019,6
pub.1047466021,2020,7
pub.1047466021,2022,8
pub.1047466021,2023,9
pub.1019584874,2014,2
pub.1019584874,2015,5
pub.1019584874,2016,7
pub.1019584874,2019,8
pub.1019584874,2023,9
pub.1052177666,2015,1
pub.1052177666,2016,2
pub.1052177666,2017,3
pub.1052177666,2019,4
pub.1041749889,2015,5
pub.1041749889,2016,6
pub.1041749889,2017,9
pub.1041749889,2018,10
pub.1041749889,2019,12
pub.1041749889,2020,13
pub.1041749889,2021,16
pub.1041749889,2022,17
pub.1041749889,2023,22
pub.1041749889,2024,24
pub.1073829787,2015,1
pub.1073829787,2019,3
pub.1073829787,2022,4
pub.1060644858,2015,2
pub.1060644858,2016,7
pub.1060644858,2017,9
pub.1060644858,2018,11
pub.1060644858,2019,12
pub.1060644858,2020,13
pub.1060644858,2021,14
pub.1060644858,2022,16
pub.1060644858,2023,17
pub.1005853169,2014,1
pub.1005853169,2015,2
pub.1005853169,2018,4
pub.1005853169,2019,6
pub.1005853169,2020,8
pub.1005853169,2021,9
pub.1048896482,2015,1
pub.1048896482,2018,3
pub.1048896482,2021,4
pub.1048896482,2022,6
pub.1048896482,2024,9
pub.1003255601,2014,4
pub.1003255601,2015,6
pub.1003255601,2016,10
pub.1003255601,2018,13
pub.1003255601,2019,15
pub.1003255601,2020,16
pub.1003255601,2021,17
pub.1003255601,2022,20
pub.1003255601,2024,21
pub.1060765964,2016,1
pub.1060765964,2018,2
pub.1060765964,2020,5
pub.1060765964,2021,9
pub.1060765964,2022,12
pub.1060765964,2023,13
pub.1060765964,2024,15
pub.1042731920,2014,1
pub.1042731920,2015,3
pub.1042731920,2016,7
pub.1042731920,2017,11
pub.1042731920,2018,12
pub.1042731920,2019,15
pub.1042731920,2020,20
pub.1042731920,2021,26
pub.1042731920,2022,33
pub.1042731920,2023,38
pub.1042731920,2024,42
pub.1060764470,2016,2
pub.1060764470,2018,4
pub.1060764470,2019,5
pub.1060764470,2020,6
pub.1060764470,2021,7
pub.1060764470,2023,8
pub.1031167163,2016,3
pub.1031167163,2017,4
pub.1031167163,2018,5
pub.1031167163,2019,9
pub.1031167163,2020,11
pub.1031167163,2021,13
pub.1009804906,2016,2
pub.1009804906,2017,4
pub.1009804906,2018,6
pub.1009804906,2019,10
pub.1009804906,2020,12
pub.1009804906,2021,14
pub.1009804906,2023,15
pub.1009804906,2024,16
pub.1006875685,2016,2
pub.1006875685,2020,3
pub.1006875685,2024,4
pub.1029392373,2016,1
pub.1029392373,2018,2
pub.1029392373,2019,3
pub.1029392373,2021,4
pub.1026375010,2016,1
pub.1026375010,2017,2
pub.1046696301,2016,1
pub.1046696301,2018,2
pub.1046696301,2019,3
pub.1032224765,2014,4
pub.1032224765,2015,6
pub.1032224765,2016,7
pub.1032224765,2018,9
pub.1032224765,2019,10
pub.1032224765,2020,11
pub.1052674325,2016,2
pub.1052674325,2017,5
pub.1052674325,2018,11
pub.1052674325,2019,15
pub.1052674325,2020,18
pub.1052674325,2021,21
pub.1052674325,2022,23
pub.1052674325,2023,24
pub.1016609788,2016,2
pub.1060761892,2014,2
pub.1060761892,2015,3
pub.1060761892,2016,4
pub.1060761892,2017,7
pub.1060761892,2018,9
pub.1060761892,2019,11
pub.1060761892,2020,12
pub.1060761892,2021,16
pub.1060761892,2023,17
pub.1060649808,2016,1
pub.1060649808,2017,7
pub.1060649808,2018,8
pub.1060649808,2019,9
pub.1060649808,2021,11
pub.1060649808,2024,12
pub.1060648165,2016,2
pub.1060648165,2017,3
pub.1048798207,2014,3
pub.1048798207,2015,6
pub.1048798207,2016,9
pub.1048798207,2017,12
pub.1048798207,2018,13
pub.1048798207,2019,15
pub.1048798207,2020,19
pub.1048798207,2021,21
pub.1048798207,2022,23
pub.1048798207,2024,24
pub.1033895707,2014,2
pub.1033895707,2015,6
pub.1033895707,2016,10
pub.1033895707,2017,13
pub.1033895707,2019,14
pub.1033895707,2020,18
pub.1033895707,2021,19
pub.1033895707,2022,21
pub.1033895707,2024,22
pub.1037884426,2015,3
pub.1037884426,2016,7
pub.1037884426,2017,10
pub.1037884426,2018,12
pub.1037884426,2020,14
pub.1037884426,2021,15
pub.1037884426,2022,18
pub.1014178110,2015,1
pub.1014178110,2016,2
pub.1014178110,2017,4
pub.1014178110,2018,5
pub.1014178110,2019,6
pub.1014178110,2022,8
pub.1015751007,2016,3
pub.1015751007,2017,4
pub.1015751007,2018,8
pub.1015751007,2019,9
pub.1015751007,2020,13
pub.1015751007,2021,14
pub.1022690485,2015,2
pub.1022690485,2016,11
pub.1022690485,2017,20
pub.1022690485,2018,36
pub.1022690485,2019,56
pub.1022690485,2020,76
pub.1022690485,2021,104
pub.1022690485,2022,124
pub.1022690485,2023,145
pub.1022690485,2024,169
pub.1020107363,2014,1
pub.1020107363,2015,2
pub.1020107363,2016,6
pub.1020107363,2017,7
pub.1020107363,2018,12
pub.1020107363,2019,15
pub.1020107363,2020,18
pub.1020107363,2021,19
pub.1012053377,2014,2
pub.1012053377,2015,6
pub.1012053377,2016,9
pub.1012053377,2017,10
pub.1012053377,2018,11
pub.1012053377,2020,12
pub.1012053377,2023,14
pub.1062440190,2016,1
pub.1062440190,2017,2
pub.1062440190,2018,6
pub.1062440190,2020,7
pub.1062440190,2021,9
pub.1034322621,2016,1
pub.1034322621,2019,2
pub.1034322621,2020,5
pub.1034322621,2021,7
pub.1034322621,2022,8
pub.1034322621,2023,9
pub.1005923868,2016,3
pub.1005923868,2017,4
pub.1005923868,2018,6
pub.1005923868,2019,7
pub.1005923868,2020,8
pub.1005923868,2021,10
pub.1005923868,2022,11
pub.1005923868,2023,13
pub.1005923868,2024,14
pub.1002691555,2016,2
pub.1002691555,2017,6
pub.1002691555,2018,9
pub.1002691555,2019,11
pub.1002691555,2020,12
pub.1002691555,2021,15
pub.1002691555,2024,16
pub.1004677338,2016,2
pub.1004677338,2017,6
pub.1004677338,2018,9
pub.1004677338,2019,11
pub.1004677338,2020,14
pub.1004677338,2021,16
pub.1004677338,2022,17
pub.1004677338,2023,18
pub.1060765659,2016,3
pub.1060765659,2017,6
pub.1060765659,2018,7
pub.1060765659,2019,9
pub.1060765659,2022,10
pub.1043590960,2016,5
pub.1043590960,2017,13
pub.1043590960,2018,14
pub.1043590960,2019,18
pub.1043590960,2020,19
pub.1043590960,2021,21
pub.1035238198,2016,2
pub.1035238198,2017,4
pub.1035238198,2019,6
pub.1035238198,2020,7
pub.1035238198,2021,8
pub.1055121280,2016,2
pub.1055121280,2017,5
pub.1055121280,2021,6
pub.1043671410,2016,2
pub.1043671410,2017,4
pub.1043671410,2019,6
pub.1043671410,2021,7
pub.1028431217,2015,2
pub.1028431217,2016,5
pub.1028431217,2017,6
pub.1043265958,2015,2
pub.1043265958,2016,3
pub.1012809069,2015,3
pub.1012809069,2016,4
pub.1012809069,2018,5
pub.1012809069,2022,6
pub.1006678973,2014,3
pub.1006678973,2015,9
pub.1006678973,2016,10
pub.1006678973,2018,11
pub.1060646694,2015,1
pub.1060646694,2016,2
pub.1060646694,2017,3
pub.1031214706,2015,3
pub.1031214706,2016,4
pub.1037092447,2014,1
pub.1037092447,2015,2
pub.1037092447,2017,3
pub.1037092447,2018,4
pub.1037092447,2019,5
pub.1037092447,2020,6
pub.1037092447,2021,7
pub.1037092447,2022,8
pub.1037092447,2023,9
pub.1026771203,2015,1
pub.1026771203,2017,3
pub.1026771203,2018,4
pub.1026771203,2019,5
pub.1026771203,2023,6
pub.1045016085,2015,1
pub.1045016085,2016,2
pub.1045016085,2018,4
pub.1045016085,2019,5
pub.1045016085,2022,6
pub.1031650305,2015,1
pub.1031650305,2016,4
pub.1031650305,2017,8
pub.1031650305,2018,9
pub.1031650305,2020,11
pub.1031650305,2021,16
pub.1031650305,2022,18
pub.1031650305,2023,19
pub.1031650305,2024,20
pub.1000072260,2015,2
pub.1000072260,2016,3
pub.1000072260,2017,4
pub.1000072260,2019,5
pub.1000072260,2020,7
pub.1000072260,2023,8
pub.1000072260,2024,9
pub.1016716697,2015,1
pub.1016716697,2016,3
pub.1016716697,2018,6
pub.1045117737,2014,4
pub.1045117737,2015,6
pub.1045117737,2016,8
pub.1045117737,2017,9
pub.1045117737,2018,11
pub.1045117737,2019,13
pub.1045117737,2020,16
pub.1045117737,2022,17
pub.1045117737,2023,18
pub.1014152060,2014,2
pub.1014152060,2015,5
pub.1014152060,2018,6
pub.1014152060,2019,7
pub.1014152060,2020,8
pub.1014152060,2021,9
pub.1014152060,2022,10
pub.1005403888,2014,2
pub.1005403888,2015,4
pub.1005403888,2016,5
pub.1005403888,2017,6
pub.1005403888,2020,7
pub.1017360477,2014,2
pub.1017360477,2015,7
pub.1017360477,2017,9
pub.1017360477,2018,15
pub.1017360477,2019,21
pub.1017360477,2020,25
pub.1017360477,2021,29
pub.1017360477,2022,32
pub.1017360477,2023,34
pub.1017360477,2024,38
pub.1015513482,2014,1
pub.1015513482,2015,4
pub.1015513482,2016,6
pub.1015513482,2017,7
pub.1015513482,2019,10
pub.1015513482,2020,13
pub.1015513482,2021,16
pub.1015513482,2022,19
pub.1015513482,2023,21
pub.1015513482,2024,24
pub.1046669622,2015,2
pub.1046669622,2016,3
pub.1046669622,2017,4
pub.1046669622,2018,6
pub.1046669622,2020,7
pub.1038842982,2015,1
pub.1038842982,2016,2
pub.1038842982,2017,3
pub.1038842982,2018,6
pub.1038842982,2019,7
pub.1038842982,2020,8
pub.1038842982,2021,9
pub.1010626706,2015,2
pub.1010626706,2016,5
pub.1010626706,2017,6
pub.1010626706,2018,8
pub.1010626706,2019,10
pub.1010626706,2020,13
pub.1010626706,2021,19
pub.1010626706,2022,20
pub.1010626706,2024,23
pub.1025432382,2015,5
pub.1025432382,2016,6
pub.1025432382,2017,8
pub.1025432382,2019,9
pub.1025432382,2020,10
pub.1025432382,2021,11
pub.1025432382,2022,12
pub.1025432382,2024,13
pub.1005968224,2015,2
pub.1005968224,2017,4
pub.1010255757,2015,2
pub.1010255757,2017,4
pub.1010255757,2021,5
pub.1024704312,2015,1
pub.1024704312,2017,3
pub.1024704312,2018,4
pub.1024704312,2021,5
pub.1022760400,2015,6
pub.1022760400,2017,8
pub.1022760400,2021,9
pub.1022760400,2022,10
pub.1031589192,2015,6
pub.1031589192,2017,8
pub.1031589192,2018,9
pub.1031589192,2021,10
pub.1031589192,2022,11
pub.1018318441,2015,8
pub.1018318441,2016,22
pub.1018318441,2017,27
pub.1018318441,2018,30
pub.1018318441,2019,36
pub.1018318441,2020,37
pub.1018318441,2021,40
pub.1018318441,2022,43
pub.1018318441,2023,44
pub.1041266150,2015,2
pub.1041266150,2019,3
pub.1020634944,2014,1
pub.1020634944,2015,3
pub.1020634944,2018,4
pub.1060643134,2015,5
pub.1060643134,2018,6
pub.1021404430,2015,1
pub.1021404430,2016,3
pub.1021404430,2019,4
pub.1021404430,2021,5
pub.1030238382,2014,1
pub.1030238382,2015,4
pub.1030238382,2016,9
pub.1030238382,2017,12
pub.1030238382,2018,15
pub.1030238382,2020,16
pub.1030238382,2022,17
pub.1038531699,2014,1
pub.1038531699,2015,5
pub.1038531699,2016,6
pub.1038531699,2018,7
pub.1038531699,2019,8
pub.1053510974,2014,3
pub.1053510974,2015,5
pub.1053510974,2016,6
pub.1053510974,2018,7
pub.1053510974,2019,8
pub.1043318169,2014,2
pub.1043318169,2016,3
pub.1043318169,2019,6
pub.1043318169,2020,8
pub.1043318169,2021,9
pub.1036575633,2014,3
pub.1060762234,2014,3
pub.1060762234,2015,4
pub.1060762234,2016,6
pub.1060762234,2017,8
pub.1060762234,2019,11
pub.1060762234,2021,12
pub.1060762234,2024,13
pub.1060641638,2014,4
pub.1060641638,2015,5
pub.1060641638,2016,6
pub.1060641638,2018,10
pub.1060641638,2019,11
pub.1060641638,2021,12
pub.1041506556,2015,1
pub.1041506556,2016,3
pub.1021534923,2015,3
pub.1021534923,2016,4
pub.1021534923,2017,5
pub.1021534923,2020,6
pub.1015554819,2015,6
pub.1015554819,2016,10
pub.1015554819,2018,11
pub.1015554819,2019,12
pub.1018816822,2016,1
pub.1048428190,2016,1
pub.1048428190,2017,2
pub.1048428190,2021,4
pub.1060642157,2015,1
pub.1060642157,2016,3
pub.1060642157,2019,4
pub.1060642157,2021,5
pub.1060642157,2022,6
pub.1008268946,2015,1
pub.1008268946,2016,4
pub.1008268946,2017,6
pub.1008268946,2018,7
pub.1008268946,2020,8
pub.1062665579,2016,1
pub.1062665579,2020,2
pub.1062665579,2021,3
pub.1062665579,2024,4
pub.1063125653,2013,1
pub.1063125653,2015,4
pub.1063125653,2016,7
pub.1063125653,2022,8
pub.1047772101,2016,2
pub.1047772101,2018,3
pub.1005282978,2014,3
pub.1005282978,2015,5
pub.1005282978,2016,7
pub.1005282978,2017,8
pub.1005282978,2019,9
pub.1005282978,2020,11
pub.1062461643,2015,1
pub.1062461643,2016,2
pub.1062461643,2017,4
pub.1062461643,2019,5
pub.1062461643,2021,6
pub.1062461643,2023,7
pub.1026681745,2016,1
pub.1026681745,2019,5
pub.1026681745,2020,6
pub.1026681745,2021,7
pub.1026681745,2024,8
pub.1030587663,2014,1
pub.1030587663,2015,2
pub.1030587663,2016,3
pub.1030587663,2017,4
pub.1030587663,2019,7
pub.1030587663,2020,8
pub.1030587663,2021,9
pub.1030587663,2022,10
pub.1013531204,2014,2
pub.1013531204,2016,3
pub.1013531204,2017,4
pub.1013531204,2019,6
pub.1013531204,2020,8
pub.1013531204,2022,9
pub.1013531204,2023,10
pub.1035883420,2016,2
pub.1035883420,2018,6
pub.1035883420,2021,7
pub.1035883420,2023,8
pub.1012250010,2014,1
pub.1012250010,2015,2
pub.1012250010,2016,7
pub.1012250010,2017,9
pub.1012250010,2018,11
pub.1012250010,2019,12
pub.1012250010,2020,13
pub.1012250010,2021,14
pub.1055110727,2016,3
pub.1055110727,2017,5
pub.1055110727,2018,7
pub.1055110727,2019,9
pub.1055110727,2020,13
pub.1055110727,2021,16
pub.1055110727,2022,18
pub.1055110727,2023,19
pub.1060648499,2016,7
pub.1060648499,2017,10
pub.1060648499,2018,13
pub.1060648499,2019,17
pub.1060648499,2020,18
pub.1060648499,2021,19
pub.1060648499,2022,21
pub.1060648499,2023,22
pub.1015055633,2016,6
pub.1015055633,2017,7
pub.1015055633,2018,8
pub.1015055633,2019,11
pub.1015055633,2020,14
pub.1015055633,2021,17
pub.1015055633,2022,19
pub.1015055633,2024,20
pub.1060648512,2016,5
pub.1060648512,2017,8
pub.1060648512,2018,12
pub.1060648512,2019,18
pub.1060648512,2020,24
pub.1060648512,2021,27
pub.1060648512,2022,28
pub.1060648512,2023,29
pub.1060648512,2024,30
pub.1015193666,2014,2
pub.1015193666,2015,4
pub.1015193666,2016,6
pub.1015193666,2018,8
pub.1015193666,2022,10
pub.1015193666,2023,11
pub.1015193666,2024,12
pub.1043394774,2015,1
pub.1043394774,2016,3
pub.1043394774,2017,7
pub.1043394774,2021,8
pub.1043394774,2023,9
pub.1011695768,2014,1
pub.1011695768,2016,2
pub.1011695768,2017,3
pub.1011695768,2019,4
pub.1011695768,2020,5
pub.1011695768,2022,6
pub.1011695768,2023,7
pub.1003915389,2016,6
pub.1003915389,2017,9
pub.1003915389,2018,10
pub.1003915389,2019,13
pub.1003915389,2020,15
pub.1003915389,2021,18
pub.1003915389,2022,21
pub.1003915389,2023,22
pub.1060648476,2016,2
pub.1060648476,2017,3
pub.1060648476,2019,5
pub.1060648476,2020,6
pub.1060648476,2021,8
pub.1059154828,2016,4
pub.1059154828,2017,8
pub.1059154828,2018,11
pub.1059154828,2019,12
pub.1059154828,2021,13
pub.1033931364,2015,1
pub.1033931364,2016,2
pub.1033931364,2018,4
pub.1033931364,2020,5
pub.1033931364,2021,6
pub.1033931364,2022,7
pub.1046723577,2015,1
pub.1040513967,2014,2
pub.1040513967,2015,3
pub.1040513967,2016,4
pub.1001908454,2014,1
pub.1001908454,2015,2
pub.1001908454,2016,3
pub.1001908454,2017,5
pub.1001908454,2020,6
pub.1044742116,2014,3
pub.1044742116,2015,6
pub.1044742116,2021,8
pub.1044742116,2022,9
pub.1023402432,2014,2
pub.1023402432,2015,3
pub.1023402432,2017,4
pub.1023402432,2019,5
pub.1006951010,2014,2
pub.1006951010,2016,3
pub.1006951010,2017,5
pub.1006951010,2019,6
pub.1006951010,2020,7
pub.1006951010,2022,8
pub.1006951010,2023,10
pub.1023408369,2014,1
pub.1023408369,2017,2
pub.1023408369,2019,3
pub.1009160613,2013,1
pub.1009160613,2015,3
pub.1009160613,2020,5
pub.1027150247,2013,2
pub.1027150247,2014,3
pub.1027150247,2015,7
pub.1027150247,2016,13
pub.1027150247,2017,15
pub.1027150247,2018,18
pub.1027150247,2019,20
pub.1027150247,2020,23
pub.1027150247,2021,24
pub.1027150247,2022,26
pub.1027150247,2023,27
pub.1027150247,2024,33
pub.1003442922,2013,1
pub.1003442922,2015,2
pub.1003442922,2017,3
pub.1003442922,2019,4
pub.1055874702,2016,4
pub.1055874702,2017,7
pub.1055874702,2018,9
pub.1055874702,2019,12
pub.1055874702,2020,15
pub.1055874702,2021,17
pub.1055874702,2022,19
pub.1055874702,2023,20
pub.1055874702,2024,21
pub.1048598289,2016,4
pub.1048598289,2017,11
pub.1048598289,2018,17
pub.1048598289,2019,27
pub.1048598289,2020,33
pub.1048598289,2021,40
pub.1048598289,2022,48
pub.1048598289,2023,54
pub.1048598289,2024,57
pub.1060649313,2016,1
pub.1060649313,2017,2
pub.1060649313,2018,5
pub.1060649313,2019,10
pub.1060649313,2020,15
pub.1060649313,2021,17
pub.1060649313,2023,20
pub.1016260854,2016,4
pub.1016260854,2017,7
pub.1016260854,2018,9
pub.1016260854,2019,15
pub.1016260854,2020,18
pub.1016260854,2021,23
pub.1016260854,2022,29
pub.1016260854,2023,33
pub.1016260854,2024,35
pub.1026993729,2016,1
pub.1026993729,2017,2
pub.1026993729,2018,3
pub.1026993729,2019,5
pub.1026993729,2020,7
pub.1017534939,2016,4
pub.1017534939,2017,8
pub.1017534939,2019,12
pub.1017534939,2020,15
pub.1017534939,2021,20
pub.1017534939,2022,23
pub.1017534939,2024,25
pub.1060650678,2016,2
pub.1060650678,2017,3
pub.1060650678,2018,4
pub.1060650678,2019,7
pub.1060650678,2020,11
pub.1060650678,2021,13
pub.1060650678,2022,16
pub.1030428810,2013,1
pub.1030428810,2014,3
pub.1030428810,2015,4
pub.1030428810,2017,6
pub.1030428810,2018,7
pub.1030428810,2020,8
pub.1012595028,2014,1
pub.1016074634,2014,1
pub.1016074634,2015,4
pub.1016074634,2016,6
pub.1016074634,2021,7
pub.1025382131,2013,1
pub.1025382131,2014,2
pub.1025382131,2016,3
pub.1025382131,2019,5
pub.1025382131,2021,6
pub.1073829922,2015,4
pub.1073829922,2017,5
pub.1021609429,2015,5
pub.1021609429,2016,6
pub.1021609429,2017,7
pub.1021609429,2020,8
pub.1021609429,2024,9
pub.1016334243,2014,2
pub.1016334243,2015,4
pub.1016334243,2016,7
pub.1016334243,2024,8
pub.1060761736,2014,1
pub.1060761736,2018,2
pub.1060761736,2019,3
pub.1060761736,2020,4
pub.1060649395,2015,1
pub.1060649395,2016,5
pub.1060649395,2017,6
pub.1060649395,2018,9
pub.1060649395,2019,14
pub.1060649395,2020,16
pub.1060649395,2021,17
pub.1060649395,2022,20
pub.1001539694,2015,1
pub.1001539694,2016,9
pub.1001539694,2017,11
pub.1001539694,2018,13
pub.1001539694,2019,20
pub.1001539694,2020,26
pub.1001539694,2021,27
pub.1001539694,2024,28
pub.1020460084,2016,3
pub.1020460084,2017,4
pub.1020460084,2018,5
pub.1020460084,2021,6
pub.1040687768,2014,1
pub.1040687768,2015,2
pub.1040687768,2019,3
pub.1035386151,2014,1
pub.1051728411,2014,1
pub.1033204865,2015,2
pub.1033204865,2016,4
pub.1033204865,2017,5
pub.1033204865,2020,6
pub.1004337392,2014,1
pub.1004337392,2015,2
pub.1004337392,2016,4
pub.1004337392,2019,5
pub.1002546267,2015,1
pub.1002546267,2016,3
pub.1051980057,2016,1
pub.1014705100,2014,1
pub.1014705100,2015,3
pub.1014705100,2018,4
pub.1014705100,2020,5
pub.1041141840,2015,1
pub.1041141840,2017,2
pub.1041141840,2018,3
pub.1041141840,2019,4
pub.1041141840,2020,5
pub.1000887227,2015,1
pub.1000887227,2017,2
pub.1000887227,2021,3
pub.1016796689,2014,1
pub.1016796689,2015,2
pub.1016796689,2016,3
pub.1016796689,2017,7
pub.1023523435,2013,1
pub.1023523435,2015,3
pub.1023523435,2017,4
pub.1023523435,2019,5
pub.1023523435,2020,6
pub.1047362601,2015,1
pub.1047362601,2017,2
pub.1049713451,2016,1
pub.1049713451,2018,2
pub.1049713451,2022,3
pub.1049713451,2024,4
pub.1003655861,2015,2
pub.1003655861,2016,3
pub.1003655861,2021,4
pub.1060766854,2016,1
pub.1060766854,2017,5
pub.1060766854,2021,6
pub.1013856145,2016,4
pub.1013856145,2017,9
pub.1013856145,2018,11
pub.1013856145,2019,13
pub.1013856145,2020,14
pub.1013856145,2021,16
pub.1013856145,2022,17
pub.1038318000,2016,3
pub.1038318000,2017,5
pub.1038318000,2018,7
pub.1038318000,2019,8
pub.1038318000,2020,9
pub.1038318000,2022,11
pub.1052086099,2016,3
pub.1052086099,2017,8
pub.1052086099,2018,11
pub.1052086099,2019,15
pub.1052086099,2020,19
pub.1052086099,2021,21
pub.1052086099,2022,22
pub.1033185801,2014,5
pub.1033185801,2015,7
pub.1033185801,2016,8
pub.1033185801,2017,10
pub.1033185801,2018,12
pub.1033185801,2019,13
pub.1033185801,2020,14
pub.1033185801,2021,15
pub.1033185801,2022,18
pub.1015163419,2015,1
pub.1006914345,2014,2
pub.1006914345,2015,4
pub.1006914345,2020,5
pub.1051555899,2014,1
pub.1051555899,2015,3
pub.1051555899,2016,4
pub.1051555899,2017,5
pub.1051555899,2018,6
pub.1051555899,2019,7
pub.1051555899,2020,10
pub.1051555899,2024,11
pub.1062665595,2016,3
pub.1062665595,2017,5
pub.1062665595,2018,6
pub.1062665595,2019,12
pub.1062665595,2020,16
pub.1062665595,2021,20
pub.1062665595,2022,24
pub.1062665595,2023,26
pub.1062665595,2024,27
pub.1060766353,2016,2
pub.1060766353,2017,6
pub.1060766353,2018,8
pub.1060766353,2021,10
pub.1060766353,2022,12
pub.1021819724,2015,1
pub.1002246605,2014,1
pub.1002246605,2023,2
pub.1036263712,2016,1
pub.1036263712,2021,3
pub.1040215643,2016,1
pub.1018265260,2013,1
pub.1018265260,2014,2
pub.1018265260,2015,4
pub.1018265260,2016,5
pub.1051024548,2014,1
pub.1051024548,2015,3
pub.1051024548,2016,8
pub.1051024548,2017,14
pub.1051024548,2018,16
pub.1051024548,2020,18
pub.1051024548,2021,19
pub.1051024548,2022,22
pub.1051024548,2024,23
pub.1000117223,2016,1
pub.1049941904,2015,3
pub.1049941904,2016,4
pub.1049941904,2017,5
pub.1007465762,2014,1
pub.1022504429,2014,1
pub.1022504429,2017,3
pub.1022504429,2019,4
pub.1022504429,2020,6
pub.1022504429,2021,7
pub.1031325040,2015,3
pub.1031325040,2016,4
pub.1031325040,2021,5
pub.1031325040,2022,6
pub.1031325040,2024,7
pub.1048343666,2014,1
pub.1048343666,2015,4
pub.1048343666,2016,6
pub.1004772045,2014,1
pub.1004772045,2015,2
pub.1004772045,2016,4
pub.1004772045,2017,5
pub.1004772045,2022,6
pub.1004772045,2023,7
pub.1047489336,2015,1
pub.1047489336,2016,2
pub.1047489336,2017,3
pub.1047489336,2018,4
pub.1047489336,2019,5
pub.1063119649,2015,1
pub.1013999310,2014,1
pub.1039935755,2014,1
pub.1060684350,2014,1
pub.1006463981,2014,1
pub.1036600503,2014,1
pub.1050786820,2015,1
pub.1050786820,2018,2
pub.1050786820,2019,3
pub.1050786820,2021,5
pub.1048367535,2015,1
pub.1048367535,2022,2
pub.1047994795,2015,1
pub.1047994795,2016,2
pub.1047994795,2021,3
pub.1021139921,2014,1
pub.1021139921,2015,2
pub.1021139921,2016,4
pub.1021139921,2017,5
pub.1053651700,2015,2
pub.1053651700,2021,3
pub.1053651700,2022,4
pub.1073829262,2016,1
pub.1030333675,2014,1
pub.1030333675,2015,2
pub.1030333675,2017,3
pub.1057855368,2016,1
pub.1016462456,2014,3
pub.1016462456,2015,4
pub.1016462456,2016,5
pub.1016462456,2017,6
pub.1016462456,2018,9
pub.1016462456,2019,10
pub.1016462456,2021,11
pub.1016462456,2022,12
pub.1060635776,2014,2
pub.1060635776,2015,4
pub.1060635776,2019,6
pub.1060635776,2021,7
pub.1060635776,2022,8
pub.1033401279,2015,1
pub.1033401279,2016,2
pub.1033401279,2017,3
pub.1033401279,2018,4
pub.1033401279,2020,6
pub.1033401279,2022,7
pub.1060642418,2015,1
pub.1060642418,2016,2
pub.1060642418,2017,3
pub.1060642418,2018,4
pub.1060642418,2019,5
pub.1060642418,2020,9
pub.1060642418,2021,10
pub.1060642418,2023,11
pub.1001675284,2014,2
pub.1001675284,2016,3
pub.1001675284,2018,4
pub.1001675284,2020,6
pub.1001675284,2021,7
pub.1001675284,2022,9
pub.1022018424,2016,2
pub.1022018424,2017,5
pub.1060647355,2016,2
pub.1060647355,2017,3
pub.1060647355,2018,9
pub.1060647355,2019,11
pub.1060647355,2020,13
pub.1060647355,2021,15
pub.1060647355,2023,17
pub.1060647355,2024,18
pub.1060522304,2016,1
pub.1019593438,2016,1
pub.1034086051,2014,2
pub.1034086051,2015,7
pub.1034086051,2016,8
pub.1034086051,2019,10
pub.1034086051,2021,11
pub.1034086051,2022,12
pub.1034086051,2023,15
pub.1055852618,2014,2
pub.1055852618,2016,3
pub.1055852618,2018,4
pub.1043389657,2015,5
pub.1043389657,2016,7
pub.1043389657,2017,9
pub.1043389657,2018,13
pub.1043389657,2020,15
pub.1043389657,2021,16
pub.1043389657,2022,19
pub.1043389657,2024,21
pub.1002050613,2015,2
pub.1002050613,2016,3
pub.1002050613,2017,8
pub.1002050613,2020,9
pub.1048384846,2015,1
pub.1048384846,2016,4
pub.1048384846,2018,5
pub.1048384846,2019,6
pub.1048384846,2020,7
pub.1048384846,2024,8
pub.1052505146,2016,1
pub.1052505146,2017,2
pub.1052505146,2018,3
pub.1052505146,2019,4
pub.1052505146,2020,5
